ISRN_KIND_DTCD,ISRN_KIND_ITCD,ISRN_KIND_SALE_NM,PROD_DTCD,PROD_ITCD,PROD_SALE_NM,MIN(A.SALE_STAR_DATE),MAX(A.SALE_END_DATE)
2257,A03,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(2년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,3,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(2년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A04,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(3년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,4,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(3년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A05,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(4년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,5,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(4년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A06,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,6,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A07,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(10년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,7,"한화생명 시그니처 H통합건강보험 무배당 간편가입형(10년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A08,"한화생명 시그니처 H통합건강보험 무배당 일반가입형 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,8,"한화생명 시그니처 H통합건강보험 무배당 일반가입형 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A09,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(6년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,9,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(6년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A10,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(7년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,10,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(7년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A11,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(8년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,11,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(8년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A12,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(9년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,12,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(9년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2257,A13,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(10년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%) ",2257,13,"한화생명 시그니처 H통합건강보험 무배당 건강가입형(10년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A01,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,1,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(0년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A02,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,2,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(1년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A03,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(2년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,3,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(2년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A04,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(3년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,4,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(3년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A05,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(4년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,5,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(4년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A06,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,6,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(5년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A07,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(10년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,7,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 간편가입형(10년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A08,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 일반가입형 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,8,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 일반가입형 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A09,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(6년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,9,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(6년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A10,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(7년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,10,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(7년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A11,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(8년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,11,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(8년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A12,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(9년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,12,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(9년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2258,A13,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(10년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2258,13,"한화생명 시그니처 H통합건강보험 무배당(납입면제형) 건강가입형(10년) 해약환급금 미지급형(납입기간중 0%, 납입기간후 50%)",2026.1.1 0:00,9999.12.31 0:00
2259,801,한화생명 바로연금보험 무배당(종신연금형 일반형 개인형),2259,801,한화생명 바로연금보험 무배당(종신연금형 일반형 개인형),2026.1.1 0:00,9999.12.31 0:00
2259,801,한화생명 바로연금보험 무배당(종신연금형 일반형 개인형),2259,851,한화생명 바로연금보험 무배당(종신연금형 일반형 개인형)적립,2026.1.1 0:00,9999.12.31 0:00
2259,802,한화생명 바로연금보험 무배당(종신연금형 초기집중형 개인형),2259,802,한화생명 바로연금보험 무배당(종신연금형 초기집중형 개인형),2026.1.1 0:00,9999.12.31 0:00
2259,802,한화생명 바로연금보험 무배당(종신연금형 초기집중형 개인형),2259,852,한화생명 바로연금보험 무배당(종신연금형 초기집중형 개인형)적립,2026.1.1 0:00,9999.12.31 0:00
2259,803,한화생명 바로연금보험 무배당(종신연금형 일반형 신부부형),2259,803,한화생명 바로연금보험 무배당(종신연금형 일반형 신부부형),2026.1.1 0:00,9999.12.31 0:00
2259,803,한화생명 바로연금보험 무배당(종신연금형 일반형 신부부형),2259,853,한화생명 바로연금보험 무배당(종신연금형 일반형 신부부형)적립,2026.1.1 0:00,9999.12.31 0:00
2259,804,한화생명 바로연금보험 무배당(상속연금형 종신플랜),2259,804,한화생명 바로연금보험 무배당(상속연금형 종신플랜),2026.1.1 0:00,9999.12.31 0:00
2259,804,한화생명 바로연금보험 무배당(상속연금형 종신플랜),2259,854,한화생명 바로연금보험 무배당(상속연금형 종신플랜)적립,2026.1.1 0:00,9999.12.31 0:00
2259,805,한화생명 바로연금보험 무배당(상속연금형 환급플랜5년형),2259,805,한화생명 바로연금보험 무배당(상속연금형 환급플랜5년형),2026.1.1 0:00,9999.12.31 0:00
2259,805,한화생명 바로연금보험 무배당(상속연금형 환급플랜5년형),2259,855,한화생명 바로연금보험 무배당(상속연금형 환급플랜5년형)적립,2026.1.1 0:00,9999.12.31 0:00
2259,806,한화생명 바로연금보험 무배당(상속연금형 환급플랜10년형),2259,806,한화생명 바로연금보험 무배당(상속연금형 환급플랜10년형),2026.1.1 0:00,9999.12.31 0:00
2259,806,한화생명 바로연금보험 무배당(상속연금형 환급플랜10년형),2259,856,한화생명 바로연금보험 무배당(상속연금형 환급플랜10년형)적립,2026.1.1 0:00,9999.12.31 0:00
2259,807,한화생명 바로연금보험 무배당(상속연금형 환급플랜20년형),2259,807,한화생명 바로연금보험 무배당(상속연금형 환급플랜20년형),2026.1.1 0:00,9999.12.31 0:00
2259,807,한화생명 바로연금보험 무배당(상속연금형 환급플랜20년형),2259,857,한화생명 바로연금보험 무배당(상속연금형 환급플랜20년형)적립,2026.1.1 0:00,9999.12.31 0:00
2259,808,한화생명 바로연금보험 무배당(확정기간연금형 5년형),2259,808,한화생명 바로연금보험 무배당(확정기간연금형 5년형),2026.1.1 0:00,9999.12.31 0:00
2259,808,한화생명 바로연금보험 무배당(확정기간연금형 5년형),2259,858,한화생명 바로연금보험 무배당(확정기간연금형 5년형)적립,2026.1.1 0:00,9999.12.31 0:00
2259,809,한화생명 바로연금보험 무배당(확정기간연금형 10년형),2259,809,한화생명 바로연금보험 무배당(확정기간연금형 10년형),2026.1.1 0:00,9999.12.31 0:00
2259,809,한화생명 바로연금보험 무배당(확정기간연금형 10년형),2259,859,한화생명 바로연금보험 무배당(확정기간연금형 10년형)적립,2026.1.1 0:00,9999.12.31 0:00
2259,810,한화생명 바로연금보험 무배당(확정기간연금형 15년형),2259,810,한화생명 바로연금보험 무배당(확정기간연금형 15년형),2026.1.1 0:00,9999.12.31 0:00
2259,810,한화생명 바로연금보험 무배당(확정기간연금형 15년형),2259,860,한화생명 바로연금보험 무배당(확정기간연금형 15년형)적립,2026.1.1 0:00,9999.12.31 0:00
2259,811,한화생명 바로연금보험 무배당(확정기간연금형 20년형),2259,811,한화생명 바로연금보험 무배당(확정기간연금형 20년형),2026.1.1 0:00,9999.12.31 0:00
2259,811,한화생명 바로연금보험 무배당(확정기간연금형 20년형),2259,861,한화생명 바로연금보험 무배당(확정기간연금형 20년형)적립,2026.1.1 0:00,9999.12.31 0:00
